Roster,Time_Out,Origin,Route,Destination,Time_In,Days,Operating Hrs,Layover Hrs,Meal Hrs,Dead Hrs,Operating Dist,Dead Dist,Fuel Cost,Bus Hrs Cost,Tot Roster Cost,Tot Closure Cost,Type
32,6:12,Dapto Station,14SC,Thirroul Station,7:02,Sun 02-Jul-2023,0:50,0:21,,,30.778,0,,,,,
32,7:21,Thirroul Station,14SC,Dapto Station,8:21,Sun 02-Jul-2023,1:00,0:19,,,31.982,0,,,,,
32,8:22,Dapto Station,ETY,Wollongong Station,8:30,Sun 02-Jul-2023,,0:01,,0:19,0,14.391,,,,,
32,8:37,Wollongong Station,14SC,Thirroul Station,9:13,Sun 02-Jul-2023,0:36,0:07,,,17.077,0,,,,,
32,9:41,Thirroul Station,14SC,Dapto Station,10:47,Sun 02-Jul-2023,1:06,0:28,,,31.982,0,,,,,
32,10:48,Meal Break Start,MB,Meal Break End,11:18,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
32,11:21,Dapto Station,14SC,Thirroul Station,12:26,Sun 02-Jul-2023,1:05,0:03,,,30.778,0,,,,,
32,12:59,Thirroul Station,14SC,Dapto Station,14:07,Sun 02-Jul-2023,1:08,0:33,,,31.982,0,,,,,
32,14:23,Dapto Station,14SC,Thirroul Station,15:28,Sun 02-Jul-2023,1:05,0:16,,,30.778,0,,,,,
32,15:28,Thirroul Station,14SC,Helensberg,16:02,Sun 02-Jul-2023,,0:00,,0:34,0,45.863,,,,,
32,15:50,Helensberg,14SC,Thirroul Station,16:16,Sun 02-Jul-2023,,0:05,,0:31,0,35.081,,,,,
32,16:21,Thirroul Station,14SC,Dapto Station,17:26,Sun 02-Jul-2023,1:05,0:53,,,31.982,0,,,,,
32,17:41,Dapto Station,14SC,Thirroul Station,18:40,Sun 02-Jul-2023,0:59,0:15,,,30.778,0,,,,,
32,19:11,Thirroul Station,14SC,Dapto Station,20:13,Sun 02-Jul-2023,1:02,0:31,,,31.982,0,,,,,
32,20:14,Meal Break Start,MB,Meal Break End,20:44,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
32,22:04,Dapto Station,14SC,Thirroul Station,22:54,Sun 02-Jul-2023,0:50,1:20,,,30.778,0,,,,,
32,23:00,Thirroul Station,14SC,Dapto Station,23:56,Sun 02-Jul-2023,0:56,0:06,,,31.982,0,,,,,
32,25:29:00,Dapto Station,14SC,Thirroul Station,26:07:00,Sun 02-Jul-2023,0:50,1:33,,,30.778,0,,,,,
32,26:07:00,Thirroul Station,14SC,Dapto Station,27:03:00,Sun 02-Jul-2023,0:56,0:00,,,31.982,0,,,,,
32,27:08:00,Dapto Station,Dead,Helensberg,27:42:00,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,22:47,,13:48,7:03,1:00,2:29,442.122,176.279,$397.72 ,"$2,831.83 ","$3,229.55 ","$244,868.11 ",bus
,,,,,,,,,,,,,,,,,
33,3:27,Helensberg,Dead,Dapto Station,4:02,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
33,4:07,Dapto Station,14SC,Thirroul Station,4:57,Sun 02-Jul-2023,0:50,0:00,,,30.778,0,,,,,
33,5:37,Thirroul Station,14SC,Dapto Station,6:33,Sun 02-Jul-2023,0:56,0:40,,,31.982,0,,,,,
33,6:42,Dapto Station,14SC,Thirroul Station,7:35,Sun 02-Jul-2023,0:53,0:09,,,30.778,0,,,,,
33,7:54,Thirroul Station,14SC,Dapto Station,8:57,Sun 02-Jul-2023,1:03,0:19,,,31.982,0,,,,,
33,8:58,Meal Break Start,MB,Meal Break End,9:28,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
33,9:45,Dapto Station,14SC,Thirroul Station,10:49,Sun 02-Jul-2023,1:04,0:17,,,30.778,0,,,,,
33,11:19,Thirroul Station,14SC,Dapto Station,12:27,Sun 02-Jul-2023,1:08,0:30,,,31.982,0,,,,,
33,12:51,Dapto Station,14SC,Thirroul Station,13:56,Sun 02-Jul-2023,1:05,0:24,,,30.778,0,,,,,
33,14:40,Thirroul Station,14SC,Dapto Station,15:47,Sun 02-Jul-2023,1:07,0:44,,,31.982,0,,,,,
33,15:47,Dapto Station,14SC,Helensberg,16:21,Sun 02-Jul-2023,,0:00,,0:34,0,45.863,,,,,
33,15:27,Helensberg,14SC,Dapto Station,15:53,Sun 02-Jul-2023,,0:05,,0:31,0,35.081,,,,,
33,15:58,Dapto Station,14SC,Thirroul Station,17:03,Sun 02-Jul-2023,1:05,0:11,,,30.778,0,,,,,
33,18:02,Thirroul Station,14SC,Dapto Station,19:06,Sun 02-Jul-2023,1:04,0:59,,,31.982,0,,,,,
33,19:20,Dapto Station,14SC,Thirroul Station,20:17,Sun 02-Jul-2023,0:57,0:14,,,30.778,0,,,,,
33,20:18,Meal Break Start,MB,Meal Break End,20:48,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
33,21:01,Thirroul Station,14SC,Dapto Station,21:59,Sun 02-Jul-2023,0:58,0:13,,,31.982,0,,,,,
33,23:17,Dapto Station,14SC,Thirroul Station,24:07:00,Sun 02-Jul-2023,0:50,1:18,,,30.778,0,,,,,
33,24:51:00,Thirroul Station,14SC,Dapto Station,25:47:00,Sun 02-Jul-2023,0:56,1:20,,,31.982,0,,,,,
33,26:28:00,Dapto Station,Dead,Helensberg,27:02:00,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,23:35,,13:56,7:35,1:00,2:14,439.32,172.772,$393.05 ,"$2,935.83 ","$3,328.88 ","$248,196.99 ",coach
,,,,,,,,,,,,,,,,,
34,6:41,Helensberg,Dead,Dapto Station,7:16,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
34,7:21,Dapto Station,14SC,Thirroul Station,8:16,Sun 02-Jul-2023,0:55,0:00,,,30.778,0,,,,,
34,8:23,Thirroul Station,14SC,Dapto Station,9:27,Sun 02-Jul-2023,1:04,0:07,,,31.982,0,,,,,
34,9:28,Meal Break Start,MB,Meal Break End,9:58,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
34,10:05,Dapto Station,14SC,Thirroul Station,11:10,Sun 02-Jul-2023,1:05,0:07,,,30.778,0,,,,,
34,11:39,Thirroul Station,14SC,Dapto Station,12:47,Sun 02-Jul-2023,1:08,0:29,,,31.982,0,,,,,
34,13:08,Dapto Station,14SC,Thirroul Station,14:13,Sun 02-Jul-2023,1:05,0:21,,,30.778,0,,,,,
34,14:14,Meal Break Start,MB,Meal Break End,14:44,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
34,14:59,Thirroul Station,14SC,Dapto Station,16:06,Sun 02-Jul-2023,1:07,0:15,,,31.982,0,,,,,
34,16:15,Dapto Station,14SC,Thirroul Station,17:19,Sun 02-Jul-2023,1:04,0:09,,,30.778,0,,,,,
34,18:23,Thirroul Station,14SC,Dapto Station,19:26,Sun 02-Jul-2023,1:03,1:04,,,31.982,0,,,,,
34,19:31,Dapto Station,Dead,Helensberg,20:05,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,13:24,,8:31,2:44,1:00,1:09,251.04,91.828,$253.72 ,"$1,612 ","$1,865.72 ","$250,062.71 ",bus
,,,,,,,,,,,,,,,,,
35,7:53,Helensberg,Dead,Dapto Station,8:28,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
35,8:33,Dapto Station,14SC,Thirroul Station,9:33,Sun 02-Jul-2023,1:00,0:00,,,30.778,0,,,,,
35,10:00,Thirroul Station,14SC,Dapto Station,11:07,Sun 02-Jul-2023,1:07,0:27,,,31.982,0,,,,,
35,11:36,Dapto Station,14SC,Thirroul Station,12:41,Sun 02-Jul-2023,1:05,0:29,,,30.778,0,,,,,
35,12:42,Meal Break Start,MB,Meal Break End,13:12,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
35,13:19,Thirroul Station,14SC,Dapto Station,14:27,Sun 02-Jul-2023,1:08,0:07,,,31.982,0,,,,,
35,14:40,Dapto Station,14SC,Thirroul Station,15:45,Sun 02-Jul-2023,1:05,0:13,,,30.778,0,,,,,
35,15:46,Meal Break Start,MB,Meal Break End,16:16,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
35,16:41,Thirroul Station,14SC,Dapto Station,17:46,Sun 02-Jul-2023,1:05,0:25,,,31.982,0,,,,,
35,18:01,Dapto Station,14SC,Thirroul Station,19:00,Sun 02-Jul-2023,0:59,0:15,,,30.778,0,,,,,
35,19:40,Thirroul Station,14SC,Dapto Station,20:40,Sun 02-Jul-2023,1:00,0:40,,,31.982,0,,,,,
35,20:45,Dapto Station,Dead,Helensberg,21:19,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,13:26,,8:29,2:48,1:00,1:09,251.04,91.828,$253.72 ,"$1,616.33 ","$1,870.06 ","$251,932.77 ",bus
,,,,,,,,,,,,,,,,,
36,8:37,Helensberg,Dead,Wollongong Station,9:08,Sun 02-Jul-2023,,0:05,,0:31,0,35.081,,,,,
36,9:13,Wollongong Station,14SC,Thirroul Station,9:51,Sun 02-Jul-2023,0:38,0:00,,,17.077,0,,,,,
36,10:19,Thirroul Station,14SC,Dapto Station,11:27,Sun 02-Jul-2023,1:08,0:28,,,31.982,0,,,,,
36,11:56,Dapto Station,14SC,Thirroul Station,13:01,Sun 02-Jul-2023,1:05,0:29,,,30.778,0,,,,,
36,13:02,Meal Break Start,MB,Meal Break End,13:32,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
36,13:39,Thirroul Station,14SC,Dapto Station,14:47,Sun 02-Jul-2023,1:08,0:07,,,31.982,0,,,,,
36,15:00,Dapto Station,14SC,Thirroul Station,16:05,Sun 02-Jul-2023,1:05,0:13,,,30.778,0,,,,,
36,17:01,Thirroul Station,14SC,Dapto Station,18:06,Sun 02-Jul-2023,1:05,0:56,,,31.982,0,,,,,
36,18:21,Dapto Station,14SC,Thirroul Station,19:19,Sun 02-Jul-2023,0:58,0:15,,,30.778,0,,,,,
36,19:20,Meal Break Start,MB,Meal Break End,19:50,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
36,20:21,Thirroul Station,14SC,Dapto Station,21:20,Sun 02-Jul-2023,0:59,0:31,,,31.982,0,,,,,
36,21:25,Dapto Station,Dead,Helensberg,21:59,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,13:22,,8:06,3:11,1:00,1:05,237.339,80.944,$235.53 ,"$1,607.67 ","$1,843.20 ","$253,775.96 ",bus
,,,,,,,,,,,,,,,,,
37,8:19,Helensberg,Dead,Thirroul Station,8:38,Sun 02-Jul-2023,,0:05,,0:19,0,21.305,,,,,
37,8:43,Thirroul Station,14SC,Dapto Station,9:47,Sun 02-Jul-2023,1:04,0:00,,,31.982,0,,,,,
37,10:24,Dapto Station,14SC,Thirroul Station,11:29,Sun 02-Jul-2023,1:05,0:37,,,30.778,0,,,,,
37,11:59,Thirroul Station,14SC,Dapto Station,13:07,Sun 02-Jul-2023,1:08,0:30,,,31.982,0,,,,,
37,13:25,Dapto Station,14SC,Thirroul Station,14:30,Sun 02-Jul-2023,1:05,0:18,,,30.778,0,,,,,
37,14:31,Meal Break Start,MB,Meal Break End,15:01,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
37,15:17,Thirroul Station,14SC,Dapto Station,16:24,Sun 02-Jul-2023,1:07,0:16,,,31.982,0,,,,,
37,16:33,Dapto Station,14SC,Thirroul Station,17:35,Sun 02-Jul-2023,1:02,0:09,,,30.778,0,,,,,
37,17:36,Meal Break Start,MB,Meal Break End,18:06,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
37,18:43,Thirroul Station,14SC,Dapto Station,19:46,Sun 02-Jul-2023,1:03,0:37,,,31.982,0,,,,,
37,19:51,Dapto Station,Dead,Helensberg,20:25,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,12:06,,7:34,2:39,1:00,0:53,220.262,67.168,$212.70 ,"$1,443 ","$1,655.70 ","$255,431.66 ",coach
,,,,,,,,,,,,,,,,,
38,8:29,Helensberg,Dead,Dapto Station,9:04,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
38,9:09,Dapto Station,14SC,Thirroul Station,10:09,Sun 02-Jul-2023,1:00,0:00,,,30.778,0,,,,,
38,10:39,Thirroul Station,14SC,Dapto Station,11:47,Sun 02-Jul-2023,1:08,0:30,,,31.982,0,,,,,
38,12:18,Dapto Station,14SC,Thirroul Station,13:23,Sun 02-Jul-2023,1:05,0:31,,,30.778,0,,,,,
38,13:24,Meal Break Start,MB,Meal Break End,13:54,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
38,13:59,Thirroul Station,14SC,Dapto Station,15:07,Sun 02-Jul-2023,1:08,0:05,,,31.982,0,,,,,
38,15:20,Dapto Station,14SC,Thirroul Station,16:25,Sun 02-Jul-2023,1:05,0:13,,,30.778,0,,,,,
38,16:26,Meal Break Start,MB,Meal Break End,16:56,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
38,17:21,Thirroul Station,14SC,Dapto Station,18:26,Sun 02-Jul-2023,1:05,0:25,,,31.982,0,,,,,
38,18:44,Dapto Station,14SC,Thirroul Station,19:41,Sun 02-Jul-2023,0:57,0:18,,,30.778,0,,,,,
38,19:46,Thirroul Station,Dead,Helensberg,20:05,Sun 02-Jul-2023,,0:05,,0:19,0,21.446,,,,,
,,,,Roster_Total,11:36,,7:28,2:14,1:00,0:54,219.058,67.411,$211.99 ,"$1,378 ","$1,589.99 ","$257,021.65 ",bus
,,,,,,,,,,,,,,,,,
39,9:17,Helensberg,Dead,Wollongong Station,9:48,Sun 02-Jul-2023,,0:05,,0:31,0,35.081,,,,,
39,9:53,Wollongong Station,14SC,Thirroul Station,10:33,Sun 02-Jul-2023,0:40,0:00,,,17.077,0,,,,,
39,10:59,Thirroul Station,14SC,Dapto Station,12:07,Sun 02-Jul-2023,1:08,0:26,,,31.982,0,,,,,
39,12:35,Dapto Station,14SC,Thirroul Station,13:40,Sun 02-Jul-2023,1:05,0:28,,,30.778,0,,,,,
39,13:41,Meal Break Start,MB,Meal Break End,14:11,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
39,14:20,Thirroul Station,14SC,Dapto Station,15:27,Sun 02-Jul-2023,1:07,0:09,,,31.982,0,,,,,
39,15:40,Dapto Station,14SC,Thirroul Station,16:45,Sun 02-Jul-2023,1:05,0:13,,,30.778,0,,,,,
39,16:46,Meal Break Start,MB,Meal Break End,17:16,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
39,17:41,Thirroul Station,14SC,Dapto Station,18:46,Sun 02-Jul-2023,1:05,0:25,,,31.982,0,,,,,
39,18:51,Dapto Station,Dead,Helensberg,19:25,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,10:08,,6:10,1:53,1:00,1:05,174.579,80.944,$189.09 ,"$1,187.33 ","$1,376.42 ","$258,398.07 ",bus
,,,,,,,,,,,,,,,,,
40,3:46,Helensberg,Dead,Thirroul Station,4:05,Sun 02-Jul-2023,,0:05,,0:19,0,21.305,,,,,
40,4:10,Thirroul Station,15SC,Sutherland Station,5:06,Sun 02-Jul-2023,0:56,0:00,,,45.507,0,,,,,
40,5:20,Sutherland Station,15SC,Thirroul Station,6:19,Sun 02-Jul-2023,0:59,0:14,,,45.574,0,,,,,
40,6:30,Thirroul Station,15SC,Sutherland Station,7:29,Sun 02-Jul-2023,0:59,0:11,,,45.507,0,,,,,
40,7:30,Meal Break Start,MB,Meal Break End,8:00,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
40,8:20,Sutherland Station,15SC,Thirroul Station,9:23,Sun 02-Jul-2023,1:03,0:20,,,45.574,0,,,,,
40,9:50,Thirroul Station,15SC,Sutherland Station,10:56,Sun 02-Jul-2023,1:06,0:27,,,45.507,0,,,,,
40,11:40,Sutherland Station,15SC,Thirroul Station,12:47,Sun 02-Jul-2023,1:07,0:44,,,45.574,0,,,,,
40,13:10,Thirroul Station,15SC,Sutherland Station,14:17,Sun 02-Jul-2023,1:07,0:23,,,45.507,0,,,,,
40,15:00,Sutherland Station,15SC,Thirroul Station,16:07,Sun 02-Jul-2023,1:07,0:43,,,45.574,0,,,,,
40,16:07,Thirroul Station,15SC,Helensberg,16:26,Sun 02-Jul-2023,,0:00,,0:19,0,21.446,,,,,
40,16:11,Helensberg,15SC,Thirroul Station,16:25,Sun 02-Jul-2023,,0:05,,0:19,0,21.305,,,,,
40,16:30,Thirroul Station,15SC,Sutherland Station,17:36,Sun 02-Jul-2023,1:06,0:23,,,45.507,0,,,,,
40,17:37,Meal Break Start,MB,Meal Break End,18:07,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
40,18:20,Sutherland Station,15SC,Thirroul Station,19:24,Sun 02-Jul-2023,1:04,0:13,,,45.574,0,,,,,
40,19:50,Thirroul Station,15SC,Sutherland Station,20:52,Sun 02-Jul-2023,1:02,0:26,,,45.507,0,,,,,
40,21:00,Sutherland Station,15SC,Thirroul Station,22:01,Sun 02-Jul-2023,1:01,0:08,,,45.574,0,,,,,
40,23:50,Thirroul Station,15SC,Sutherland Station,24:48:00,Sun 02-Jul-2023,0:58,1:49,,,45.507,0,,,,,
40,25:40:00,Sutherland Station,15SC,Thirroul Station,26:39:00,Sun 02-Jul-2023,0:59,0:52,,,45.574,0,,,,,
40,26:44:00,Thirroul Station,Dead,Helensberg,27:03:00,Sun 02-Jul-2023,,0:05,,0:19,0,21.446,,,,,
,,,,Roster_Total,23:17,,14:34,7:10,1:00,1:16,637.567,85.502,$503.44 ,"$2,896.83 ","$3,400.27 ","$261,798.34 ",coach
,,,,,,,,,,,,,,,,,
41,4:36,Helensberg,Dead,Thirroul Station,4:55,Sun 02-Jul-2023,,0:05,,0:19,0,21.305,,,,,
41,5:00,Thirroul Station,15SC,Sutherland Station,5:56,Sun 02-Jul-2023,0:56,0:00,,,45.507,0,,,,,
41,6:10,Sutherland Station,15SC,Thirroul Station,7:11,Sun 02-Jul-2023,1:01,0:14,,,45.574,0,,,,,
41,7:50,Thirroul Station,15SC,Sutherland Station,8:53,Sun 02-Jul-2023,1:03,0:39,,,45.507,0,,,,,
41,9:40,Sutherland Station,15SC,Thirroul Station,10:47,Sun 02-Jul-2023,1:07,0:47,,,45.574,0,,,,,
41,11:10,Thirroul Station,15SC,Sutherland Station,12:17,Sun 02-Jul-2023,1:07,0:23,,,45.507,0,,,,,
41,13:00,Sutherland Station,15SC,Thirroul Station,14:07,Sun 02-Jul-2023,1:07,0:43,,,45.574,0,,,,,
41,14:30,Thirroul Station,15SC,Sutherland Station,15:37,Sun 02-Jul-2023,1:07,0:23,,,45.507,0,,,,,
41,15:37,Sutherland Station,15SC,Helensberg,15:56,Sun 02-Jul-2023,,0:00,,0:19,0,21.446,,,,,
41,16:01,Helensberg,15SC,Sutherland Station,16:15,Sun 02-Jul-2023,,0:05,,0:19,0,21.305,,,,,
41,16:20,Sutherland Station,15SC,Thirroul Station,17:26,Sun 02-Jul-2023,1:06,0:43,,,45.574,0,,,,,
41,17:50,Thirroul Station,15SC,Sutherland Station,18:55,Sun 02-Jul-2023,1:05,0:24,,,45.507,0,,,,,
41,18:56,Meal Break Start,MB,Meal Break End,19:26,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
41,19:40,Sutherland Station,15SC,Thirroul Station,20:41,Sun 02-Jul-2023,1:01,0:14,,,45.574,0,,,,,
41,21:50,Thirroul Station,15SC,Sutherland Station,22:50,Sun 02-Jul-2023,1:00,1:09,,,45.507,0,,,,,
41,23:40,Sutherland Station,15SC,Thirroul Station,24:39:00,Sun 02-Jul-2023,0:59,0:50,,,45.574,0,,,,,
41,24:44:00,Thirroul Station,Dead,Helensberg,25:03:00,Sun 02-Jul-2023,,0:05,,0:19,0,21.446,,,,,
,,,,Roster_Total,20:27,,12:39,6:45,0:30,1:16,546.486,85.502,$436.04 ,"$2,593.50 ","$3,029.54 ","$264,827.87 ",bus
,,,,,,,,,,,,,,,,,
42,4:01,Helensberg,Dead,Sutherland Station,4:25,Sun 02-Jul-2023,,0:05,,0:24,0,26.303,,,,,
42,4:30,Sutherland Station,15SC,Thirroul Station,5:29,Sun 02-Jul-2023,0:59,0:00,,,45.574,0,,,,,
42,5:50,Thirroul Station,15SC,Sutherland Station,6:48,Sun 02-Jul-2023,0:58,0:21,,,45.507,0,,,,,
42,7:00,Sutherland Station,15SC,Thirroul Station,8:01,Sun 02-Jul-2023,1:01,0:12,,,45.574,0,,,,,
42,8:30,Thirroul Station,15SC,Sutherland Station,9:35,Sun 02-Jul-2023,1:05,0:29,,,45.507,0,,,,,
42,9:36,Meal Break Start,MB,Meal Break End,10:06,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
42,10:20,Sutherland Station,15SC,Thirroul Station,11:27,Sun 02-Jul-2023,1:07,0:14,,,45.574,0,,,,,
42,11:50,Thirroul Station,15SC,Sutherland Station,12:57,Sun 02-Jul-2023,1:07,0:23,,,45.507,0,,,,,
42,13:40,Sutherland Station,15SC,Thirroul Station,14:47,Sun 02-Jul-2023,1:07,0:43,,,45.574,0,,,,,
42,15:10,Thirroul Station,15SC,Sutherland Station,16:17,Sun 02-Jul-2023,1:07,0:23,,,45.507,0,,,,,
42,16:17,Sutherland Station,15SC,Helensberg,16:41,Sun 02-Jul-2023,,0:00,,0:24,0,24.971,,,,,
42,16:36,Helensberg,15SC,Sutherland Station,16:55,Sun 02-Jul-2023,,0:05,,0:24,0,26.303,,,,,
42,17:00,Sutherland Station,15SC,Thirroul Station,18:06,Sun 02-Jul-2023,1:06,0:43,,,45.574,0,,,,,
42,18:30,Thirroul Station,15SC,Sutherland Station,19:32,Sun 02-Jul-2023,1:02,0:24,,,45.507,0,,,,,
42,19:33,Meal Break Start,MB,Meal Break End,20:03,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
42,20:20,Sutherland Station,15SC,Thirroul Station,21:21,Sun 02-Jul-2023,1:01,0:17,,,45.574,0,,,,,
42,22:50,Thirroul Station,15SC,Sutherland Station,23:48,Sun 02-Jul-2023,0:58,1:29,,,45.507,0,,,,,
42,24:40:00,Sutherland Station,15SC,Thirroul Station,25:39:00,Sun 02-Jul-2023,0:59,0:52,,,45.574,0,,,,,
42,26:30:00,Thirroul Station,15SC,Sutherland Station,27:28:00,Sun 02-Jul-2023,0:58,0:51,,,45.507,0,,,,,
42,27:33:00,Sutherland Station,Dead,Helensberg,27:57:00,Sun 02-Jul-2023,,0:05,,0:24,0,24.971,,,,,
,,,,Roster_Total,23:56,,14:35,7:38,1:00,1:36,637.567,102.548,$509.74 ,"$2,981.33 ","$3,491.08 ","$268,318.95 ",bus
,,,,,,,,,,,,,,,,,
43,6:46,Helensberg,Dead,Thirroul Station,7:05,Sun 02-Jul-2023,,0:05,,0:19,0,21.305,,,,,
43,7:10,Thirroul Station,15SC,Sutherland Station,8:10,Sun 02-Jul-2023,1:00,0:00,,,45.507,0,,,,,
43,9:00,Sutherland Station,15SC,Thirroul Station,10:07,Sun 02-Jul-2023,1:07,0:50,,,45.574,0,,,,,
43,10:30,Thirroul Station,15SC,Sutherland Station,11:36,Sun 02-Jul-2023,1:06,0:23,,,45.507,0,,,,,
43,11:37,Meal Break Start,MB,Meal Break End,12:07,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
43,12:20,Sutherland Station,15SC,Thirroul Station,13:27,Sun 02-Jul-2023,1:07,0:13,,,45.574,0,,,,,
43,13:50,Thirroul Station,15SC,Sutherland Station,14:57,Sun 02-Jul-2023,1:07,0:23,,,45.507,0,,,,,
43,15:40,Sutherland Station,15SC,Thirroul Station,16:47,Sun 02-Jul-2023,1:07,0:43,,,45.574,0,,,,,
43,16:47,Thirroul Station,15SC,Helensberg,17:06,Sun 02-Jul-2023,,0:00,,0:19,0,21.446,,,,,
43,16:51,Helensberg,15SC,Thirroul Station,17:05,Sun 02-Jul-2023,,0:05,,0:19,0,21.305,,,,,
43,17:10,Thirroul Station,15SC,Sutherland Station,18:16,Sun 02-Jul-2023,1:06,0:23,,,45.507,0,,,,,
43,19:00,Sutherland Station,15SC,Thirroul Station,20:04,Sun 02-Jul-2023,1:04,0:44,,,45.574,0,,,,,
43,20:50,Thirroul Station,15SC,Sutherland Station,21:51,Sun 02-Jul-2023,1:01,0:46,,,45.507,0,,,,,
43,21:52,Meal Break Start,MB,Meal Break End,22:22,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
43,22:40,Sutherland Station,15SC,Thirroul Station,23:41,Sun 02-Jul-2023,1:01,0:18,,,45.574,0,,,,,
43,25:50:00,Thirroul Station,15SC,Sutherland Station,26:48:00,Sun 02-Jul-2023,0:58,2:09,,,45.507,0,,,,,
43,26:40:00,Sutherland Station,15SC,Thirroul Station,27:39:00,Sun 02-Jul-2023,0:59,23:52,,,45.574,0,,,,,
43,27:44:00,Thirroul Station,Dead,Helensberg,28:03:00,Sun 02-Jul-2023,,0:05,,0:19,0,21.446,,,,,
,,,,Roster_Total,21:17,,12:43,31:01:00,1:00,1:16,546.486,85.502,$436.04 ,"$2,636.83 ","$3,072.87 ","$271,391.82 ",bus
,,,,,,,,,,,,,,,,,
44,7:11,Helensberg,Dead,Sutherland Station,7:35,Sun 02-Jul-2023,,0:05,,0:24,0,26.303,,,,,
44,7:40,Sutherland Station,15SC,Thirroul Station,8:42,Sun 02-Jul-2023,1:02,0:00,,,45.574,0,,,,,
44,9:10,Thirroul Station,15SC,Sutherland Station,10:15,Sun 02-Jul-2023,1:05,0:28,,,45.507,0,,,,,
44,11:00,Sutherland Station,15SC,Thirroul Station,12:07,Sun 02-Jul-2023,1:07,0:45,,,45.574,0,,,,,
44,12:30,Thirroul Station,15SC,Sutherland Station,13:37,Sun 02-Jul-2023,1:07,0:23,,,45.507,0,,,,,
44,13:38,Meal Break Start,MB,Meal Break End,14:08,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
44,14:20,Sutherland Station,15SC,Thirroul Station,15:27,Sun 02-Jul-2023,1:07,0:12,,,45.574,0,,,,,
44,15:50,Thirroul Station,15SC,Sutherland Station,16:57,Sun 02-Jul-2023,1:07,0:23,,,45.507,0,,,,,
44,16:57,Sutherland Station,15SC,Helensberg,17:21,Sun 02-Jul-2023,,0:00,,0:24,0,24.971,,,,,
44,17:16,Helensberg,15SC,Sutherland Station,17:35,Sun 02-Jul-2023,,0:05,,0:24,0,26.303,,,,,
44,17:40,Sutherland Station,15SC,Thirroul Station,18:44,Sun 02-Jul-2023,1:04,0:43,,,45.574,0,,,,,
44,19:10,Thirroul Station,15SC,Sutherland Station,20:12,Sun 02-Jul-2023,1:02,0:26,,,45.507,0,,,,,
44,20:13,Meal Break Start,MB,Meal Break End,20:43,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
44,21:40,Sutherland Station,15SC,Thirroul Station,22:41,Sun 02-Jul-2023,1:01,0:57,,,45.574,0,,,,,
44,24:50:00,Thirroul Station,15SC,Sutherland Station,25:48:00,Sun 02-Jul-2023,0:58,2:09,,,45.507,0,,,,,
44,25:53:00,Sutherland Station,Dead,Helensberg,26:17:00,Sun 02-Jul-2023,,0:05,,0:24,0,24.971,,,,,
,,,,Roster_Total,19:06,,10:40,6:43,1:00,1:36,455.405,102.548,$374.94 ,"$2,353 ","$2,727.94 ","$274,119.76 ",bus
,,,,,,,,,,,,,,,,,
